NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
1,2,1,2,2.407542,0.208513,10.90754,0.7085207,15,3,100,100,100,100,1,2,100,100,15,27,21.7028,4
1,2,1,2,2.407542,1.208513,11.20753,0.4085195,15,3,100,100,100,100,1,2,100,100,15,27,21.80235,4
1,2,1,2,2.407542,1.208513,11.60754,0.008517978,15,3,100,100,100,100,1,2,100,100,15,27,21.90521,4
1,2,1,2,2.407542,1.208513,11.60754,1.008518,15,3,100,100,100,100,1,2,100,100,15,27,22.00313,4
1,2,1,2,2.407542,6.208513,12.10754,0.5085161,15,3,100,100,100,100,1,2,100,100,15,27,22.1032,4
1,2,1,2,2.407542,6.208513,12.60754,0.008514163,15,3,100,100,100,100,1,2,100,100,15,27,22.20308,4
2,2,1,2,0.4084871,0.208513,12.90754,0.7085131,15,3,100,100,100,100,1,2,100,100,15,27,22.30443,4
2,2,1,2,0.4084871,0.208513,13.40754,0.2085111,15,3,100,100,100,100,1,2,100,100,15,27,22.40125,4
2,2,1,1,0.4084871,0.208513,13.80754,10.80756,15,3,100,100,100,100,1,2,100,100,15,27,22.50804,4
2,2,1,1,0.4084871,0.208513,14.20755,10.40756,15,3,100,100,100,100,1,2,100,100,15,27,22.60351,4
2,2,1,1,0.008485553,0.6085146,14.20755,10.40756,15,3,100,100,100,100,1,2,100,100,15,27,22.70304,1
2,2,1,1,0.008485553,0.6085146,14.20755,10.40756,15,3,100,100,100,100,1,2,100,100,15,27,22.80208,1
2,2,1,1,0.008485553,0.6085146,14.20755,10.40756,15,3,100,100,100,100,1,2,100,100,15,27,22.90402,1
2,2,2,2,0.7084845,0.9085158,6.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,23.00374,1
2,2,2,2,0.2084825,1.408518,6.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,23.10081,1
2,2,2,2,0.008481738,1.608518,6.208492,2.408508,15,3,100,100,100,100,0,2,100,100,15,27,23.20454,1
2,2,2,2,2.60848,2.00852,6.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,23.30068,1
2,2,2,2,2.108478,2.508522,6.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,23.40362,1
0,2,1,2,0,3.008523,0.2075471,2.408508,15,3,100,100,100,100,0,2,100,100,15,27,23.50183,1
2,2,1,2,2.108474,3.508526,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,23.60134,1
2,2,1,1,1.608472,4.008527,0.2075471,10.40756,15,3,100,100,100,100,1,2,100,100,15,27,23.70298,1
0,2,1,1,0,4.508529,0.2075471,10.40756,15,3,100,100,100,100,0,2,100,100,15,27,23.80122,1
2,2,1,2,1.608469,5.008531,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,23.90109,1
0,2,1,2,0,5.508533,0.2075471,2.408508,15,3,100,100,100,100,0,2,100,100,15,27,24.00086,1
2,2,2,2,1.608465,6.008535,6.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.10291,1
2,2,2,2,1.108463,6.508537,6.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.20106,1
2,2,1,2,0.6084612,7.008539,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.30323,1
2,2,1,2,0.1084592,7.508541,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.40383,1
2,2,1,2,0.00845885,7.608541,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.50028,1
2,2,1,2,0.00845885,7.608541,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.60372,1
2,2,1,2,0.00845885,7.608541,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.70044,1
2,2,1,2,0.00845885,7.608541,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.80276,1
2,2,1,2,0.00845885,7.608541,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,24.90058,1
2,2,1,2,0.7084578,7.908543,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.00113,1
2,2,1,2,0.2084558,8.408545,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.10263,1
2,2,1,2,0.9084547,8.708546,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.20017,1
2,2,1,2,0.4084528,9.208548,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.30372,1
2,2,1,2,0.008451221,9.608549,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.40059,1
1,2,1,2,4.707505,9.90855,0.2075471,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.50186,1
1,2,2,2,4.207503,10.40855,2.208492,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,25.60355,1
1,2,2,2,3.707501,10.90855,2.208492,2.408508,15,3,100,100,100,100,0,2,100,100,15,27,25.70526,1
0,2,2,2,0,11.40856,2.208492,2.408508,15,3,100,100,100,100,0,2,100,100,15,27,25.80173,1
0,2,2,2,0,11.90856,2.208492,2.408508,15,3,100,100,100,100,0,2,100,100,15,27,25.90298,1
1,2,2,2,2.207496,12.40856,10.20849,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,26.0016,1
1,2,2,2,1.807494,12.80856,10.20849,2.408508,15,3,100,100,100,100,1,2,100,100,15,27,26.1034,3
1,2,2,2,1.807494,12.80856,10.10849,2.508508,15,3,100,100,100,100,1,2,100,100,15,27,26.20313,3
1,1,2,2,1.807494,2.807616,9.60849,3.00851,15,3,100,100,100,100,1,2,100,100,15,27,26.30141,3
1,1,2,2,1.807494,2.807616,9.108488,3.508512,15,3,100,100,100,100,1,2,100,100,15,27,26.40065,3
1,1,2,2,1.807494,2.807616,8.608486,4.008514,15,3,100,100,100,100,1,2,100,100,15,27,26.5003,3
1,1,2,2,1.807494,2.807616,8.208485,4.408515,15,3,100,100,100,100,1,2,100,100,15,27,26.604,0
