NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,COMMAND_CENTER_X,COMMAND_CENTER_Y,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,CAN_FIRE,HEALTH,LIFE_X,LIFE_Y,EXIT_X,EXIT_Y,time,action
2,2,2,2,1.508465,2.108536,1.108473,3.508528,15,3,16.70003,20.29997,100,100,1,2,3,13,13,27,19.5004,4
6,2,2,2,0.5576906,2.108536,1.608475,3.008526,15,3,16.70003,20.69998,100,100,1,2,3,13,13,27,19.60333,4
6,2,2,2,1.057693,2.108536,2.108477,2.508524,15,3,16.70003,21.19998,100,100,1,2,3,13,13,27,19.70227,4
6,2,2,2,1.157693,2.108536,2.408478,2.208523,15,3,16.70003,21.29998,100,100,1,2,3,13,13,27,19.80153,0
6,2,2,2,1.157693,2.108536,2.408478,2.208523,15,3,16.70003,21.29998,100,100,1,2,3,13,13,27,19.90226,0
6,2,2,2,0.6576909,2.608537,2.408477,2.208523,15,3,16.70003,21.29998,100,100,1,2,3,13,13,27,20.00306,1
2,2,2,1,1.508461,3.108539,2.408477,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,20.10662,1
2,2,2,1,1.30846,3.30854,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,20.20076,0
2,2,2,1,1.30846,3.30854,2.408478,0.2075776,15,3,100,100,100,100,1,2,3,13,13,27,20.30189,0
0,2,2,1,0,3.30854,2.408478,0.2075776,15,3,100,100,100,100,0,2,3,13,13,27,20.40056,0
